Image1_Path,Image2_Path,Label
13020220078\te_13020220078 (4).jpg,13020220084\te_13020220084 (4).jpg,0
13020220200\te_13020220200 (15).jpg,13020220339\te_13020220339 (16).png,0
13020220081\te_13020220081 (6).png,13020220302\te_13020220302 (8).png,0
13020220208\te_13020220208 (10).jpg,13020220339\te_13020220339 (19).png,0
13020220200\te_13020220200 (16).png,13020220200\te_13020220200 (6).png,1
13020220216\te_13020220216 (22).jpg,13020220302\te_13020220302 (1).jpg,0
13020220208\te_13020220208 (3).png,13020220216\te_13020220216 (8).jpg,0
13020220081\te_13020220081 (15).png,13020220081\te_13020220081 (8).jpg,1
13020220078\te_13020220078 (10).jpg,13020220200\te_13020220200 (7).png,0
13020220081\te_13020220081 (7).png,13020220339\te_13020220339 (19).png,0
13020220216\te_13020220216 (2).png,13020220339\te_13020220339 (16).png,0
13020220078\te_13020220078 (12).jpg,13020220302\te_13020220302 (1).jpg,0
13020220302\te_13020220302 (9).png,13020220339\te_13020220339 (12).jpg,0
13020220084\te_13020220084 (3).jpg,13020220204\te_13020220204 (34).png,0
13020220078\te_13020220078 (10).png,13020220204\te_13020220204 (17).jpg,0
13020220208\te_13020220208 (4).png,13020220341\te_13020220341 (12).png,0
13020220216\te_13020220216 (20).jpg,13020220216\te_13020220216 (5).jpg,1
13020220081\te_13020220081 (14).png,13020220084\te_13020220084 (5).jpg,0
13020220078\te_13020220078 (5).png,13020220339\te_13020220339 (19).png,0
13020220302\te_13020220302 (1).png,13020220302\te_13020220302 (44).png,1
13020220200\te_13020220200 (11).jpg,13020220200\te_13020220200 (7).jpg,1
13020220078\te_13020220078 (3).png,13020220078\te_13020220078 (7).jpg,1
13020220078\te_13020220078 (6).png,13020220084\te_13020220084 (6).jpg,0
13020220339\te_13020220339 (9).png,13020220341\te_13020220341 (16).png,0
13020220208\te_13020220208 (11).jpg,13020220339\te_13020220339 (18).jpg,0
13020220084\te_13020220084 (11).png,13020220339\te_13020220339 (9).png,0
13020220084\te_13020220084 (2).png,13020220216\te_13020220216 (9).jpg,0
13020220216\te_13020220216 (7).jpg,13020220341\te_13020220341 (16).jpg,0
13020220078\te_13020220078 (5).jpg,13020220339\te_13020220339 (18).png,0
13020220081\te_13020220081 (6).png,13020220339\te_13020220339 (12).jpg,0
13020220339\te_13020220339 (18).jpg,13020220341\te_13020220341 (14).png,0
13020220084\te_13020220084 (1).jpg,13020220084\te_13020220084 (2).png,1
13020220216\te_13020220216 (20).jpg,13020220339\te_13020220339 (8).jpg,0
13020220081\te_13020220081 (17).jpg,13020220339\te_13020220339 (19).png,0
13020220078\te_13020220078 (12).jpg,13020220084\te_13020220084 (5).png,0
13020220216\te_13020220216 (19).jpg,13020220216\te_13020220216 (22).png,1
13020220339\te_13020220339 (13).jpg,13020220339\te_13020220339 (18).jpg,1
13020220084\te_13020220084 (3).jpg,13020220208\te_13020220208 (5).png,0
13020220081\te_13020220081 (15).jpg,13020220084\te_13020220084 (9).jpg,0
13020220084\te_13020220084 (2).png,13020220200\te_13020220200 (14).jpg,0
13020220081\te_13020220081 (18).jpg,13020220208\te_13020220208 (3).png,0
13020220084\te_13020220084 (1).png,13020220339\te_13020220339 (12).jpg,0
13020220200\te_13020220200 (15).jpg,13020220216\te_13020220216 (1).png,0
13020220200\te_13020220200 (8).png,13020220216\te_13020220216 (3).png,0
13020220208\te_13020220208 (4).jpg,13020220339\te_13020220339 (9).jpg,0
13020220084\te_13020220084 (1).jpg,13020220204\te_13020220204 (18).png,0
13020220081\te_13020220081 (18).jpg,13020220200\te_13020220200 (12).png,0
13020220084\te_13020220084 (10).jpg,13020220208\te_13020220208 (6).jpg,0
13020220081\te_13020220081 (8).png,13020220204\te_13020220204 (19).png,0
13020220081\te_13020220081 (18).png,13020220341\te_13020220341 (7).jpg,0
13020220204\te_13020220204 (12).png,13020220302\te_13020220302 (9).jpg,0
13020220078\te_13020220078 (11).png,13020220084\te_13020220084 (12).png,0
13020220208\te_13020220208 (9).png,13020220302\te_13020220302 (11).jpg,0
13020220078\te_13020220078 (2).png,13020220216\te_13020220216 (7).jpg,0
13020220084\te_13020220084 (1).jpg,13020220204\te_13020220204 (8).png,0
13020220081\te_13020220081 (7).jpg,13020220200\te_13020220200 (6).jpg,0
13020220208\te_13020220208 (4).jpg,13020220339\te_13020220339 (16).jpg,0
13020220084\te_13020220084 (10).png,13020220341\te_13020220341 (8).jpg,0
13020220204\te_13020220204 (6).jpg,13020220216\te_13020220216 (22).png,0
13020220081\te_13020220081 (6).png,13020220084\te_13020220084 (7).png,0
13020220200\te_13020220200 (15).jpg,13020220208\te_13020220208 (12).jpg,0
13020220204\te_13020220204 (5).png,13020220204\te_13020220204 (9).png,1
13020220208\te_13020220208 (8).jpg,13020220341\te_13020220341 (17).png,0
13020220204\te_13020220204 (7).png,13020220216\te_13020220216 (21).jpg,0
13020220081\te_13020220081 (6).png,13020220341\te_13020220341 (15).png,0
13020220081\te_13020220081 (13).jpg,13020220341\te_13020220341 (12).jpg,0
13020220341\te_13020220341 (5).jpg,13020220341\te_13020220341 (7).jpg,1
13020220084\te_13020220084 (11).jpg,13020220200\te_13020220200 (5).png,0
13020220200\te_13020220200 (10).jpg,13020220339\te_13020220339 (18).png,0
13020220200\te_13020220200 (7).png,13020220204\te_13020220204 (12).png,0
13020220208\te_13020220208 (11).jpg,13020220302\te_13020220302 (4).png,0
13020220204\te_13020220204 (10).jpg,13020220204\te_13020220204 (18).png,1
13020220084\te_13020220084 (12).png,13020220084\te_13020220084 (7).jpg,1
13020220078\te_13020220078 (4).jpg,13020220208\te_13020220208 (9).png,0
13020220084\te_13020220084 (11).jpg,13020220302\te_13020220302 (2).png,0
13020220078\te_13020220078 (9).jpg,13020220081\te_13020220081 (14).png,0
13020220204\te_13020220204 (19).png,13020220204\te_13020220204 (7).png,1
13020220084\te_13020220084 (3).png,13020220302\te_13020220302 (10).jpg,0
13020220078\te_13020220078 (12).png,13020220208\te_13020220208 (5).png,0
13020220081\te_13020220081 (6).png,13020220302\te_13020220302 (4).png,0
13020220084\te_13020220084 (4).jpg,13020220084\te_13020220084 (7).png,1
13020220208\te_13020220208 (7).jpg,13020220302\te_13020220302 (8).png,0
13020220081\te_13020220081 (7).png,13020220216\te_13020220216 (9).png,0
13020220081\te_13020220081 (5).jpg,13020220200\te_13020220200 (7).png,0
13020220081\te_13020220081 (16).jpg,13020220208\te_13020220208 (2).jpg,0
13020220078\te_13020220078 (6).png,13020220204\te_13020220204 (7).png,0
13020220200\te_13020220200 (10).png,13020220341\te_13020220341 (4).jpg,0
13020220078\te_13020220078 (5).jpg,13020220081\te_13020220081 (20).jpg,0
13020220302\te_13020220302 (12).jpg,13020220339\te_13020220339 (12).jpg,0
13020220078\te_13020220078 (5).png,13020220208\te_13020220208 (12).jpg,0
13020220200\te_13020220200 (7).jpg,13020220339\te_13020220339 (11).jpg,0
13020220200\te_13020220200 (9).png,13020220341\te_13020220341 (16).jpg,0
13020220200\te_13020220200 (7).jpg,13020220204\te_13020220204 (8).png,0
13020220200\te_13020220200 (16).jpg,13020220339\te_13020220339 (7).png,0
13020220204\te_13020220204 (5).jpg,13020220216\te_13020220216 (9).jpg,0
13020220084\te_13020220084 (5).png,13020220302\te_13020220302 (8).jpg,0
13020220078\te_13020220078 (4).png,13020220081\te_13020220081 (14).jpg,0
13020220204\te_13020220204 (7).jpg,13020220341\te_13020220341 (11).png,0
13020220302\te_13020220302 (7).png,13020220339\te_13020220339 (19).jpg,0
13020220084\te_13020220084 (2).jpg,13020220339\te_13020220339 (10).jpg,0
13020220200\te_13020220200 (14).png,13020220341\te_13020220341 (5).jpg,0
13020220216\te_13020220216 (20).png,13020220341\te_13020220341 (15).png,0
13020220200\te_13020220200 (12).png,13020220208\te_13020220208 (5).jpg,0
13020220339\te_13020220339 (9).png,13020220341\te_13020220341 (7).jpg,0
13020220081\te_13020220081 (7).png,13020220200\te_13020220200 (13).png,0
13020220208\te_13020220208 (11).jpg,13020220339\te_13020220339 (11).png,0
13020220200\te_13020220200 (12).jpg,13020220208\te_13020220208 (2).jpg,0
13020220200\te_13020220200 (12).jpg,13020220208\te_13020220208 (4).png,0
13020220200\te_13020220200 (13).png,13020220208\te_13020220208 (6).png,0
13020220302\te_13020220302 (7).jpg,13020220339\te_13020220339 (13).jpg,0
13020220200\te_13020220200 (9).png,13020220208\te_13020220208 (11).jpg,0
13020220084\te_13020220084 (12).jpg,13020220216\te_13020220216 (6).jpg,0
13020220078\te_13020220078 (5).png,13020220216\te_13020220216 (2).jpg,0
13020220084\te_13020220084 (9).jpg,13020220204\te_13020220204 (6).jpg,0
13020220078\te_13020220078 (9).png,13020220200\te_13020220200 (15).jpg,0
13020220200\te_13020220200 (12).jpg,13020220208\te_13020220208 (6).jpg,0
13020220204\te_13020220204 (10).png,13020220216\te_13020220216 (21).jpg,0
13020220084\te_13020220084 (3).jpg,13020220208\te_13020220208 (6).png,0
13020220302\te_13020220302 (5).png,13020220339\te_13020220339 (14).jpg,0
13020220081\te_13020220081 (20).jpg,13020220200\te_13020220200 (13).jpg,0
13020220084\te_13020220084 (5).png,13020220204\te_13020220204 (9).png,0
13020220302\te_13020220302 (11).png,13020220302\te_13020220302 (12).jpg,1
13020220204\te_13020220204 (34).png,13020220302\te_13020220302 (6).jpg,0
13020220200\te_13020220200 (5).png,13020220216\te_13020220216 (10).png,0
13020220078\te_13020220078 (8).png,13020220341\te_13020220341 (13).png,0
13020220081\te_13020220081 (7).jpg,13020220084\te_13020220084 (3).jpg,0
13020220204\te_13020220204 (10).png,13020220216\te_13020220216 (9).jpg,0
13020220078\te_13020220078 (8).jpg,13020220208\te_13020220208 (7).png,0
13020220081\te_13020220081 (6).png,13020220208\te_13020220208 (5).jpg,0
13020220078\te_13020220078 (12).png,13020220078\te_13020220078 (2).jpg,1
13020220208\te_13020220208 (8).png,13020220339\te_13020220339 (11).jpg,0
13020220084\te_13020220084 (11).jpg,13020220216\te_13020220216 (4).jpg,0
13020220341\te_13020220341 (17).jpg,13020220341\te_13020220341 (4).jpg,1
13020220081\te_13020220081 (14).jpg,13020220341\te_13020220341 (9).jpg,0
13020220078\te_13020220078 (8).jpg,13020220208\te_13020220208 (9).jpg,0
13020220081\te_13020220081 (17).jpg,13020220216\te_13020220216 (6).png,0
13020220208\te_13020220208 (6).png,13020220302\te_13020220302 (1).jpg,0
13020220078\te_13020220078 (7).jpg,13020220341\te_13020220341 (15).png,0
13020220302\te_13020220302 (12).png,13020220339\te_13020220339 (14).png,0
13020220078\te_13020220078 (7).jpg,13020220208\te_13020220208 (1).png,0
13020220204\te_13020220204 (11).jpg,13020220339\te_13020220339 (14).jpg,0
13020220204\te_13020220204 (5).jpg,13020220339\te_13020220339 (12).png,0
13020220200\te_13020220200 (12).png,13020220204\te_13020220204 (12).jpg,0
13020220200\te_13020220200 (13).jpg,13020220208\te_13020220208 (4).png,0
13020220200\te_13020220200 (11).png,13020220302\te_13020220302 (44).png,0
13020220216\te_13020220216 (20).png,13020220302\te_13020220302 (44).png,0
13020220208\te_13020220208 (8).jpg,13020220341\te_13020220341 (14).jpg,0
13020220084\te_13020220084 (3).jpg,13020220084\te_13020220084 (4).jpg,1
13020220200\te_13020220200 (12).png,13020220341\te_13020220341 (16).jpg,0
13020220339\te_13020220339 (18).png,13020220341\te_13020220341 (8).jpg,0
13020220216\te_13020220216 (8).png,13020220302\te_13020220302 (44).png,0
13020220216\te_13020220216 (20).jpg,13020220341\te_13020220341 (5).jpg,0
13020220078\te_13020220078 (6).jpg,13020220200\te_13020220200 (16).png,0
13020220208\te_13020220208 (2).jpg,13020220339\te_13020220339 (17).png,0
13020220339\te_13020220339 (11).png,13020220341\te_13020220341 (7).jpg,0
13020220084\te_13020220084 (9).png,13020220204\te_13020220204 (5).png,0
13020220084\te_13020220084 (4).png,13020220204\te_13020220204 (39).png,0
13020220302\te_13020220302 (5).jpg,13020220341\te_13020220341 (4).jpg,0
13020220341\te_13020220341 (13).jpg,13020220341\te_13020220341 (15).png,1
13020220081\te_13020220081 (6).jpg,13020220341\te_13020220341 (2).jpg,0
13020220078\te_13020220078 (7).jpg,13020220200\te_13020220200 (16).png,0
13020220302\te_13020220302 (2).png,13020220341\te_13020220341 (14).jpg,0
13020220208\te_13020220208 (7).png,13020220302\te_13020220302 (9).png,0
13020220216\te_13020220216 (9).png,13020220339\te_13020220339 (11).jpg,0
13020220204\te_13020220204 (18).png,13020220339\te_13020220339 (13).jpg,0
13020220078\te_13020220078 (12).jpg,13020220339\te_13020220339 (10).jpg,0
13020220078\te_13020220078 (11).png,13020220200\te_13020220200 (15).jpg,0
13020220216\te_13020220216 (9).jpg,13020220302\te_13020220302 (7).jpg,0
13020220081\te_13020220081 (17).png,13020220339\te_13020220339 (12).jpg,0
13020220208\te_13020220208 (3).png,13020220208\te_13020220208 (7).png,1
13020220081\te_13020220081 (17).png,13020220084\te_13020220084 (2).png,0
13020220081\te_13020220081 (7).png,13020220208\te_13020220208 (11).jpg,0
13020220302\te_13020220302 (10).jpg,13020220339\te_13020220339 (12).jpg,0
13020220216\te_13020220216 (8).png,13020220302\te_13020220302 (8).jpg,0
13020220084\te_13020220084 (7).jpg,13020220339\te_13020220339 (12).png,0
13020220084\te_13020220084 (3).png,13020220339\te_13020220339 (11).jpg,0
13020220081\te_13020220081 (19).png,13020220200\te_13020220200 (16).jpg,0
13020220204\te_13020220204 (8).jpg,13020220208\te_13020220208 (5).png,0
13020220078\te_13020220078 (1).png,13020220084\te_13020220084 (1).png,0
13020220084\te_13020220084 (9).jpg,13020220208\te_13020220208 (9).jpg,0
13020220204\te_13020220204 (6).jpg,13020220339\te_13020220339 (18).png,0
13020220208\te_13020220208 (1).jpg,13020220341\te_13020220341 (15).jpg,0
13020220078\te_13020220078 (1).jpg,13020220200\te_13020220200 (8).png,0
13020220200\te_13020220200 (15).png,13020220339\te_13020220339 (9).png,0
13020220078\te_13020220078 (9).jpg,13020220341\te_13020220341 (4).jpg,0
13020220081\te_13020220081 (15).png,13020220200\te_13020220200 (10).jpg,0
13020220081\te_13020220081 (14).png,13020220084\te_13020220084 (1).png,0
13020220078\te_13020220078 (12).png,13020220341\te_13020220341 (12).png,0
13020220081\te_13020220081 (14).png,13020220081\te_13020220081 (16).png,1
13020220204\te_13020220204 (17).jpg,13020220341\te_13020220341 (6).jpg,0
13020220204\te_13020220204 (17).jpg,13020220204\te_13020220204 (6).jpg,1
13020220078\te_13020220078 (6).png,13020220204\te_13020220204 (12).jpg,0
13020220200\te_13020220200 (10).jpg,13020220302\te_13020220302 (4).png,0
13020220208\te_13020220208 (4).jpg,13020220302\te_13020220302 (4).jpg,0
13020220339\te_13020220339 (14).png,13020220339\te_13020220339 (19).jpg,1
13020220084\te_13020220084 (10).jpg,13020220200\te_13020220200 (5).jpg,0
13020220084\te_13020220084 (4).png,13020220302\te_13020220302 (3).jpg,0
13020220204\te_13020220204 (5).png,13020220216\te_13020220216 (9).jpg,0
13020220200\te_13020220200 (8).png,13020220208\te_13020220208 (9).png,0
13020220200\te_13020220200 (16).jpg,13020220200\te_13020220200 (8).png,1
13020220200\te_13020220200 (10).png,13020220339\te_13020220339 (10).jpg,0
13020220216\te_13020220216 (19).png,13020220341\te_13020220341 (4).jpg,0
13020220084\te_13020220084 (2).jpg,13020220204\te_13020220204 (17).jpg,0
13020220216\te_13020220216 (1).jpg,13020220339\te_13020220339 (18).png,0
13020220078\te_13020220078 (12).png,13020220339\te_13020220339 (9).jpg,0
13020220208\te_13020220208 (7).png,13020220341\te_13020220341 (5).jpg,0
13020220081\te_13020220081 (5).jpg,13020220204\te_13020220204 (20).jpg,0
13020220208\te_13020220208 (5).jpg,13020220302\te_13020220302 (5).jpg,0
13020220078\te_13020220078 (5).jpg,13020220084\te_13020220084 (7).png,0
13020220078\te_13020220078 (6).jpg,13020220084\te_13020220084 (1).jpg,0
13020220078\te_13020220078 (7).jpg,13020220302\te_13020220302 (6).jpg,0
13020220078\te_13020220078 (6).jpg,13020220339\te_13020220339 (7).png,0
13020220302\te_13020220302 (4).jpg,13020220341\te_13020220341 (9).jpg,0
13020220081\te_13020220081 (5).png,13020220302\te_13020220302 (44).png,0
13020220339\te_13020220339 (16).png,13020220341\te_13020220341 (13).png,0
13020220208\te_13020220208 (7).png,13020220302\te_13020220302 (12).png,0
13020220200\te_13020220200 (14).png,13020220204\te_13020220204 (18).png,0
13020220302\te_13020220302 (7).png,13020220341\te_13020220341 (11).jpg,0
13020220208\te_13020220208 (9).png,13020220302\te_13020220302 (9).png,0
13020220200\te_13020220200 (15).png,13020220339\te_13020220339 (15).jpg,0
13020220081\te_13020220081 (15).png,13020220339\te_13020220339 (14).png,0
13020220208\te_13020220208 (12).png,13020220208\te_13020220208 (4).png,1
13020220081\te_13020220081 (8).png,13020220084\te_13020220084 (6).jpg,0
13020220216\te_13020220216 (20).jpg,13020220339\te_13020220339 (9).png,0
13020220204\te_13020220204 (17).jpg,13020220302\te_13020220302 (44).png,0
13020220078\te_13020220078 (10).png,13020220341\te_13020220341 (2).jpg,0
13020220078\te_13020220078 (5).png,13020220341\te_13020220341 (11).png,0
13020220081\te_13020220081 (20).png,13020220208\te_13020220208 (5).jpg,0
13020220084\te_13020220084 (7).png,13020220339\te_13020220339 (8).jpg,0
13020220078\te_13020220078 (12).png,13020220078\te_13020220078 (2).png,1
13020220216\te_13020220216 (2).png,13020220339\te_13020220339 (18).jpg,0
13020220200\te_13020220200 (8).jpg,13020220339\te_13020220339 (9).jpg,0
13020220078\te_13020220078 (6).png,13020220200\te_13020220200 (12).jpg,0
13020220081\te_13020220081 (16).jpg,13020220341\te_13020220341 (3).jpg,0
13020220081\te_13020220081 (20).jpg,13020220200\te_13020220200 (12).jpg,0
13020220081\te_13020220081 (19).png,13020220341\te_13020220341 (14).jpg,0
13020220078\te_13020220078 (1).jpg,13020220204\te_13020220204 (10).png,0
13020220081\te_13020220081 (18).png,13020220339\te_13020220339 (13).jpg,0
13020220200\te_13020220200 (8).png,13020220339\te_13020220339 (14).jpg,0
13020220081\te_13020220081 (18).jpg,13020220204\te_13020220204 (20).jpg,0
13020220204\te_13020220204 (10).jpg,13020220216\te_13020220216 (3).png,0
13020220216\te_13020220216 (20).png,13020220216\te_13020220216 (22).jpg,1
13020220084\te_13020220084 (8).jpg,13020220302\te_13020220302 (2).jpg,0
13020220200\te_13020220200 (13).jpg,13020220302\te_13020220302 (8).png,0
13020220078\te_13020220078 (9).jpg,13020220341\te_13020220341 (3).jpg,0
13020220078\te_13020220078 (3).jpg,13020220208\te_13020220208 (5).png,0
13020220084\te_13020220084 (9).png,13020220341\te_13020220341 (17).jpg,0
13020220208\te_13020220208 (8).jpg,13020220216\te_13020220216 (6).jpg,0
13020220204\te_13020220204 (6).jpg,13020220204\te_13020220204 (8).jpg,1
13020220204\te_13020220204 (18).jpg,13020220216\te_13020220216 (10).png,0
13020220081\te_13020220081 (13).jpg,13020220341\te_13020220341 (7).jpg,0
13020220200\te_13020220200 (9).png,13020220302\te_13020220302 (1).png,0
13020220200\te_13020220200 (14).png,13020220200\te_13020220200 (7).png,1
13020220078\te_13020220078 (5).png,13020220200\te_13020220200 (7).jpg,0
13020220084\te_13020220084 (6).png,13020220204\te_13020220204 (39).png,0
13020220084\te_13020220084 (10).jpg,13020220341\te_13020220341 (12).jpg,0
13020220084\te_13020220084 (4).jpg,13020220341\te_13020220341 (12).png,0
13020220084\te_13020220084 (8).png,13020220302\te_13020220302 (2).jpg,0
13020220078\te_13020220078 (4).jpg,13020220084\te_13020220084 (4).png,0
13020220084\te_13020220084 (7).jpg,13020220204\te_13020220204 (39).png,0
13020220078\te_13020220078 (6).jpg,13020220200\te_13020220200 (12).png,0
13020220084\te_13020220084 (5).png,13020220302\te_13020220302 (12).jpg,0
13020220084\te_13020220084 (8).png,13020220339\te_13020220339 (9).jpg,0
13020220081\te_13020220081 (7).png,13020220341\te_13020220341 (16).jpg,0
13020220339\te_13020220339 (7).png,13020220339\te_13020220339 (9).png,1
13020220081\te_13020220081 (18).png,13020220204\te_13020220204 (11).jpg,0
13020220204\te_13020220204 (7).jpg,13020220339\te_13020220339 (16).png,0
13020220078\te_13020220078 (2).png,13020220341\te_13020220341 (7).jpg,0
13020220084\te_13020220084 (12).jpg,13020220084\te_13020220084 (2).png,1
13020220341\te_13020220341 (11).jpg,13020220341\te_13020220341 (14).png,1
13020220084\te_13020220084 (6).jpg,13020220200\te_13020220200 (8).png,0
13020220084\te_13020220084 (2).jpg,13020220204\te_13020220204 (7).png,0
13020220084\te_13020220084 (12).jpg,13020220302\te_13020220302 (7).jpg,0
13020220341\te_13020220341 (13).jpg,13020220341\te_13020220341 (14).jpg,1
13020220208\te_13020220208 (4).jpg,13020220339\te_13020220339 (15).png,0
13020220078\te_13020220078 (6).jpg,13020220204\te_13020220204 (20).jpg,0
13020220302\te_13020220302 (12).jpg,13020220302\te_13020220302 (4).jpg,1
13020220078\te_13020220078 (4).jpg,13020220081\te_13020220081 (14).jpg,0
13020220081\te_13020220081 (13).png,13020220200\te_13020220200 (15).jpg,0
13020220078\te_13020220078 (2).png,13020220341\te_13020220341 (17).png,0
13020220204\te_13020220204 (19).png,13020220204\te_13020220204 (39).png,1
13020220081\te_13020220081 (7).png,13020220208\te_13020220208 (1).jpg,0
13020220081\te_13020220081 (5).png,13020220204\te_13020220204 (18).png,0
13020220208\te_13020220208 (2).png,13020220341\te_13020220341 (15).jpg,0
13020220216\te_13020220216 (21).jpg,13020220339\te_13020220339 (14).png,0
13020220302\te_13020220302 (3).jpg,13020220302\te_13020220302 (9).png,1
13020220078\te_13020220078 (2).png,13020220341\te_13020220341 (11).png,0
13020220081\te_13020220081 (18).png,13020220204\te_13020220204 (6).png,0
13020220084\te_13020220084 (3).jpg,13020220341\te_13020220341 (9).jpg,0
13020220204\te_13020220204 (34).png,13020220341\te_13020220341 (16).png,0
13020220084\te_13020220084 (6).png,13020220200\te_13020220200 (12).jpg,0
13020220200\te_13020220200 (13).jpg,13020220216\te_13020220216 (9).png,0
13020220204\te_13020220204 (5).jpg,13020220341\te_13020220341 (4).jpg,0
13020220208\te_13020220208 (7).jpg,13020220339\te_13020220339 (11).png,0
13020220200\te_13020220200 (9).jpg,13020220208\te_13020220208 (10).jpg,0
13020220200\te_13020220200 (10).jpg,13020220204\te_13020220204 (11).png,0
13020220200\te_13020220200 (11).png,13020220339\te_13020220339 (11).png,0
13020220341\te_13020220341 (1).jpg,13020220341\te_13020220341 (12).jpg,1
13020220081\te_13020220081 (14).jpg,13020220339\te_13020220339 (8).jpg,0
13020220208\te_13020220208 (5).jpg,13020220216\te_13020220216 (3).jpg,0
13020220216\te_13020220216 (22).jpg,13020220339\te_13020220339 (19).jpg,0
13020220081\te_13020220081 (20).png,13020220341\te_13020220341 (5).jpg,0
13020220208\te_13020220208 (1).jpg,13020220341\te_13020220341 (13).png,0
13020220081\te_13020220081 (16).jpg,13020220204\te_13020220204 (34).png,0
13020220208\te_13020220208 (4).jpg,13020220216\te_13020220216 (2).jpg,0
13020220216\te_13020220216 (1).png,13020220339\te_13020220339 (8).jpg,0
13020220200\te_13020220200 (14).png,13020220204\te_13020220204 (6).png,0
13020220084\te_13020220084 (6).png,13020220216\te_13020220216 (4).jpg,0
13020220078\te_13020220078 (1).jpg,13020220078\te_13020220078 (2).png,1
13020220084\te_13020220084 (11).png,13020220204\te_13020220204 (7).jpg,0
13020220078\te_13020220078 (3).jpg,13020220341\te_13020220341 (3).jpg,0
13020220081\te_13020220081 (5).png,13020220200\te_13020220200 (7).png,0
13020220078\te_13020220078 (6).png,13020220339\te_13020220339 (12).jpg,0
13020220081\te_13020220081 (17).jpg,13020220204\te_13020220204 (5).png,0
13020220208\te_13020220208 (6).png,13020220302\te_13020220302 (9).png,0
13020220302\te_13020220302 (3).png,13020220339\te_13020220339 (17).png,0
13020220084\te_13020220084 (8).png,13020220208\te_13020220208 (11).jpg,0
13020220302\te_13020220302 (7).jpg,13020220341\te_13020220341 (1).jpg,0
13020220302\te_13020220302 (1).jpg,13020220341\te_13020220341 (17).jpg,0
13020220204\te_13020220204 (20).jpg,13020220204\te_13020220204 (7).jpg,1
13020220204\te_13020220204 (9).jpg,13020220216\te_13020220216 (2).jpg,0
13020220208\te_13020220208 (11).png,13020220339\te_13020220339 (9).jpg,0
13020220084\te_13020220084 (10).png,13020220208\te_13020220208 (2).png,0
13020220084\te_13020220084 (2).jpg,13020220216\te_13020220216 (1).png,0
13020220208\te_13020220208 (4).jpg,13020220302\te_13020220302 (12).png,0
13020220078\te_13020220078 (7).jpg,13020220084\te_13020220084 (2).jpg,0
13020220081\te_13020220081 (8).jpg,13020220200\te_13020220200 (13).png,0
13020220208\te_13020220208 (4).png,13020220341\te_13020220341 (13).png,0
13020220084\te_13020220084 (10).jpg,13020220216\te_13020220216 (3).png,0
13020220339\te_13020220339 (13).png,13020220341\te_13020220341 (17).png,0
13020220208\te_13020220208 (8).png,13020220302\te_13020220302 (10).jpg,0
13020220078\te_13020220078 (5).png,13020220339\te_13020220339 (8).jpg,0
13020220081\te_13020220081 (17).jpg,13020220302\te_13020220302 (44).png,0
13020220081\te_13020220081 (18).jpg,13020220341\te_13020220341 (1).jpg,0
13020220081\te_13020220081 (7).png,13020220216\te_13020220216 (8).jpg,0
13020220339\te_13020220339 (9).jpg,13020220341\te_13020220341 (11).png,0
13020220208\te_13020220208 (10).jpg,13020220302\te_13020220302 (1).png,0
13020220339\te_13020220339 (14).png,13020220341\te_13020220341 (3).jpg,0
13020220078\te_13020220078 (4).jpg,13020220204\te_13020220204 (39).png,0
13020220081\te_13020220081 (8).jpg,13020220341\te_13020220341 (16).png,0
13020220204\te_13020220204 (20).jpg,13020220208\te_13020220208 (9).png,0
13020220216\te_13020220216 (9).jpg,13020220302\te_13020220302 (44).png,0
13020220204\te_13020220204 (18).png,13020220204\te_13020220204 (5).jpg,1
13020220208\te_13020220208 (1).jpg,13020220302\te_13020220302 (5).jpg,0
13020220208\te_13020220208 (3).jpg,13020220216\te_13020220216 (6).png,0
13020220200\te_13020220200 (13).png,13020220208\te_13020220208 (4).png,0
13020220339\te_13020220339 (12).jpg,13020220339\te_13020220339 (19).jpg,1
13020220081\te_13020220081 (17).png,13020220204\te_13020220204 (18).jpg,0
13020220208\te_13020220208 (11).jpg,13020220341\te_13020220341 (16).png,0
13020220078\te_13020220078 (3).png,13020220341\te_13020220341 (12).jpg,0
13020220081\te_13020220081 (19).png,13020220084\te_13020220084 (5).png,0
13020220084\te_13020220084 (3).png,13020220208\te_13020220208 (3).png,0
13020220078\te_13020220078 (11).png,13020220081\te_13020220081 (6).jpg,0
13020220084\te_13020220084 (7).jpg,13020220204\te_13020220204 (9).jpg,0
13020220208\te_13020220208 (8).jpg,13020220341\te_13020220341 (13).png,0
13020220216\te_13020220216 (2).png,13020220302\te_13020220302 (6).png,0
13020220339\te_13020220339 (18).jpg,13020220341\te_13020220341 (5).jpg,0
13020220078\te_13020220078 (7).jpg,13020220216\te_13020220216 (3).png,0
13020220084\te_13020220084 (4).png,13020220208\te_13020220208 (3).png,0
13020220078\te_13020220078 (10).jpg,13020220216\te_13020220216 (19).jpg,0
13020220208\te_13020220208 (2).png,13020220302\te_13020220302 (9).jpg,0
13020220216\te_13020220216 (9).jpg,13020220302\te_13020220302 (2).png,0
13020220084\te_13020220084 (6).png,13020220216\te_13020220216 (1).jpg,0
13020220204\te_13020220204 (20).jpg,13020220341\te_13020220341 (2).jpg,0
13020220084\te_13020220084 (5).jpg,13020220200\te_13020220200 (9).jpg,0
13020220078\te_13020220078 (5).jpg,13020220204\te_13020220204 (8).jpg,0
